client_id,age,job,marital,education,credit_default,mortgage
40186,40186,51,admin_,married,university_degree,0.0,0.0
40187,40187,44,admin_,single,high_school,0.0,0.0
40188,40188,59,technician,married,professional_course,0.0,1.0
40189,40189,21,housemaid,single,high_school,0.0,0.0
40190,40190,54,admin_,married,university_degree,0.0,0.0
40191,40191,22,admin_,single,university_degree,0.0,1.0
40192,40192,56,technician,married,professional_course,0.0,1.0
40193,40193,49,technician,divorced,professional_course,0.0,1.0
40194,40194,78,retired,married,basic_4y,0.0,0.0
40195,40195,72,retired,married,basic_4y,0.0,1.0
40196,40196,72,retired,married,basic_4y,0.0,1.0
40197,40197,78,retired,married,basic_4y,0.0,1.0
40198,40198,56,technician,married,professional_course,0.0,0.0
40199,40199,56,unemployed,divorced,basic_4y,0.0,1.0
40200,40200,66,retired,married,basic_4y,0.0,1.0
40201,40201,78,retired,married,basic_4y,0.0,1.0
40202,40202,29,admin_,married,university_degree,0.0,1.0
40203,40203,30,technician,married,university_degree,0.0,1.0
40204,40204,28,technician,single,university_degree,0.0,0.0
40205,40205,28,services,single,high_school,0.0,1.0
40206,40206,66,housemaid,married,basic_4y,0.0,0.0
40207,40207,29,technician,single,professional_course,0.0,0.0
40208,40208,54,unknown,married,basic_9y,0.0,1.0
40209,40209,28,technician,single,university_degree,0.0,1.0
40210,40210,23,student,single,np.NaN,0.0,0.0
40211,40211,35,blue-collar,married,high_school,0.0,1.0
40212,40212,62,retired,married,high_school,0.0,0.0
40213,40213,23,unemployed,single,high_school,0.0,0.0
40214,40214,38,admin_,married,high_school,0.0,0.0
40215,40215,48,technician,married,professional_course,0.0,0.0
40216,40216,66,housemaid,married,basic_4y,0.0,0.0
40217,40217,23,admin_,single,university_degree,0.0,1.0
40218,40218,82,housemaid,divorced,basic_4y,0.0,0.0
40219,40219,72,retired,married,basic_6y,0.0,0.0
40220,40220,72,retired,married,basic_6y,0.0,1.0
40221,40221,37,unemployed,single,university_degree,0.0,1.0
40222,40222,21,student,single,basic_9y,0.0,0.0
40223,40223,24,technician,single,professional_course,0.0,1.0
40224,40224,71,retired,married,professional_course,0.0,1.0
40225,40225,52,admin_,married,university_degree,0.0,1.0
40226,40226,24,services,single,high_school,0.0,1.0
40227,40227,43,technician,married,professional_course,0.0,1.0
40228,40228,64,admin_,married,high_school,0.0,0.0
40229,40229,45,management,married,university_degree,0.0,1.0
40230,40230,40,management,married,university_degree,0.0,1.0
40231,40231,30,admin_,single,university_degree,0.0,1.0
40232,40232,34,technician,single,basic_9y,0.0,0.0
40233,40233,29,self-employed,single,university_degree,0.0,0.0
40234,40234,60,admin_,married,basic_9y,0.0,0.0
40235,40235,24,services,single,high_school,0.0,1.0
40236,40236,56,services,married,high_school,0.0,1.0
40237,40237,45,management,married,university_degree,0.0,0.0
40238,40238,31,student,single,university_degree,0.0,0.0
40239,40239,59,management,married,basic_4y,0.0,1.0
40240,40240,42,unknown,single,university_degree,0.0,0.0
40241,40241,31,student,single,university_degree,0.0,1.0
40242,40242,32,technician,single,university_degree,0.0,0.0
40243,40243,24,technician,married,professional_course,0.0,0.0
40244,40244,42,unknown,single,university_degree,0.0,1.0
40245,40245,26,admin_,single,high_school,0.0,1.0
40246,40246,26,admin_,single,university_degree,0.0,0.0
40247,40247,63,admin_,married,university_degree,0.0,1.0
40248,40248,29,admin_,single,university_degree,0.0,1.0
40249,40249,35,blue-collar,married,basic_9y,0.0,1.0
40250,40250,51,technician,married,high_school,0.0,0.0
40251,40251,65,management,married,university_degree,0.0,1.0
40252,40252,29,admin_,married,university_degree,0.0,0.0
40253,40253,31,admin_,married,university_degree,0.0,0.0
40254,40254,52,technician,single,professional_course,0.0,0.0
40255,40255,34,admin_,single,university_degree,0.0,1.0
40256,40256,27,blue-collar,single,basic_6y,0.0,0.0
40257,40257,35,admin_,married,university_degree,0.0,0.0
40258,40258,68,retired,married,university_degree,0.0,1.0
40259,40259,68,retired,married,university_degree,0.0,0.0
40260,40260,61,admin_,married,np.NaN,0.0,1.0
40261,40261,24,technician,single,professional_course,0.0,1.0
40262,40262,84,retired,divorced,basic_4y,0.0,1.0
40263,40263,32,admin_,single,university_degree,0.0,0.0
40264,40264,32,admin_,single,university_degree,0.0,1.0
40265,40265,23,student,single,np.NaN,0.0,0.0
40266,40266,52,admin_,married,professional_course,0.0,0.0
40267,40267,23,technician,single,professional_course,0.0,1.0
40268,40268,33,admin_,single,university_degree,0.0,0.0
40269,40269,28,technician,single,professional_course,0.0,0.0
40270,40270,52,admin_,married,professional_course,0.0,1.0
40271,40271,28,technician,single,professional_course,0.0,1.0
40272,40272,52,admin_,married,professional_course,0.0,1.0
40273,40273,77,retired,married,basic_4y,0.0,
40274,40274,26,student,single,high_school,0.0,0.0
40275,40275,48,housemaid,married,professional_course,0.0,1.0
40276,40276,68,retired,divorced,high_school,0.0,1.0
40277,40277,74,retired,divorced,basic_4y,0.0,1.0
40278,40278,24,student,single,professional_course,0.0,0.0
40279,40279,25,self-employed,single,np.NaN,0.0,
40280,40280,57,blue-collar,married,basic_4y,0.0,0.0
40281,40281,24,student,single,professional_course,0.0,1.0
40282,40282,66,retired,divorced,high_school,0.0,0.0
40283,40283,51,retired,divorced,high_school,0.0,0.0
40284,40284,50,housemaid,married,basic_4y,0.0,0.0
40285,40285,47,admin_,married,university_degree,0.0,1.0
40286,40286,48,housemaid,married,professional_course,0.0,0.0
40287,40287,26,technician,single,professional_course,0.0,0.0
40288,40288,60,retired,married,professional_course,0.0,1.0
40289,40289,76,unknown,married,np.NaN,0.0,0.0
40290,40290,23,admin_,single,high_school,0.0,0.0
40291,40291,80,retired,divorced,basic_4y,0.0,0.0
40292,40292,34,admin_,divorced,university_degree,0.0,1.0
40293,40293,50,housemaid,married,basic_6y,0.0,0.0
40294,40294,50,entrepreneur,divorced,university_degree,0.0,1.0
40295,40295,31,technician,single,university_degree,0.0,0.0
40296,40296,51,admin_,married,university_degree,0.0,0.0
40297,40297,65,management,married,high_school,0.0,1.0
40298,40298,31,technician,single,university_degree,0.0,1.0
40299,40299,48,blue-collar,married,professional_course,0.0,0.0
40300,40300,71,retired,married,basic_4y,0.0,1.0
40301,40301,31,technician,single,university_degree,0.0,0.0
40302,40302,34,admin_,married,university_degree,0.0,1.0
40303,40303,53,admin_,married,high_school,0.0,1.0
40304,40304,39,unemployed,single,high_school,0.0,1.0
40305,40305,27,services,single,high_school,0.0,0.0
40306,40306,32,management,single,university_degree,0.0,0.0
40307,40307,23,admin_,single,university_degree,0.0,0.0
40308,40308,41,admin_,married,university_degree,0.0,1.0
40309,40309,37,management,married,university_degree,0.0,1.0
40310,40310,35,admin_,married,university_degree,0.0,1.0
40311,40311,56,retired,divorced,high_school,0.0,1.0
40312,40312,71,retired,married,basic_9y,0.0,1.0
40313,40313,40,management,married,university_degree,0.0,0.0
40314,40314,39,unemployed,single,high_school,0.0,1.0
40315,40315,37,admin_,married,university_degree,0.0,1.0
40316,40316,34,self-employed,married,university_degree,0.0,
40317,40317,40,management,married,university_degree,0.0,1.0
40318,40318,63,retired,married,basic_4y,0.0,0.0
40319,40319,55,services,divorced,high_school,0.0,1.0
40320,40320,46,admin_,married,high_school,0.0,0.0
40321,40321,33,services,single,high_school,0.0,1.0
40322,40322,25,student,single,high_school,0.0,0.0
40323,40323,33,admin_,single,university_degree,0.0,0.0
40324,40324,31,student,single,np.NaN,0.0,0.0
40325,40325,42,admin_,single,university_degree,0.0,0.0
40326,40326,67,retired,married,basic_4y,0.0,0.0
40327,40327,31,technician,single,np.NaN,0.0,0.0
40328,40328,53,services,married,basic_9y,0.0,1.0
40329,40329,31,student,single,np.NaN,0.0,1.0
40330,40330,36,admin_,single,professional_course,0.0,1.0
40331,40331,81,retired,married,basic_4y,0.0,1.0
40332,40332,25,student,single,high_school,0.0,1.0
40333,40333,42,admin_,single,university_degree,0.0,1.0
40334,40334,31,self-employed,single,university_degree,0.0,0.0
40335,40335,62,retired,married,basic_4y,0.0,0.0
40336,40336,67,retired,married,basic_4y,0.0,0.0
40337,40337,33,services,single,high_school,0.0,1.0
40338,40338,38,technician,single,university_degree,0.0,0.0
40339,40339,31,technician,single,np.NaN,0.0,0.0
40340,40340,33,admin_,single,university_degree,0.0,1.0
40341,40341,53,services,married,basic_9y,0.0,1.0
40342,40342,31,technician,single,np.NaN,0.0,1.0
40343,40343,28,admin_,married,university_degree,0.0,1.0
40344,40344,77,retired,divorced,professional_course,0.0,0.0
40345,40345,27,admin_,single,university_degree,0.0,0.0
40346,40346,31,student,single,university_degree,0.0,0.0
40347,40347,64,retired,married,professional_course,0.0,0.0
40348,40348,37,technician,single,university_degree,0.0,1.0
40349,40349,28,admin_,single,university_degree,0.0,1.0
40350,40350,28,unemployed,single,basic_9y,0.0,0.0
40351,40351,31,student,single,university_degree,0.0,0.0
40352,40352,47,services,divorced,np.NaN,0.0,1.0
40353,40353,21,student,single,high_school,0.0,1.0
40354,40354,31,admin_,single,university_degree,0.0,0.0
40355,40355,40,admin_,married,high_school,0.0,0.0
40356,40356,75,retired,married,np.NaN,0.0,0.0
40357,40357,30,student,single,high_school,0.0,0.0
40358,40358,21,student,single,high_school,0.0,1.0
40359,40359,58,blue-collar,married,basic_4y,0.0,1.0
40360,40360,48,admin_,married,university_degree,0.0,1.0
40361,40361,28,student,single,np.NaN,,1.0
40362,40362,35,technician,married,university_degree,0.0,1.0
40363,40363,35,technician,married,university_degree,0.0,1.0
40364,40364,27,student,single,university_degree,0.0,1.0
40365,40365,28,student,single,basic_9y,0.0,1.0
40366,40366,61,retired,married,university_degree,0.0,0.0
40367,40367,47,admin_,married,university_degree,0.0,
40368,40368,27,student,single,university_degree,0.0,0.0
40369,40369,30,admin_,single,university_degree,0.0,0.0
40370,40370,59,unknown,married,np.NaN,0.0,0.0
40371,40371,28,student,single,basic_9y,0.0,0.0
40372,40372,28,student,single,basic_9y,0.0,0.0
40373,40373,18,student,single,np.NaN,0.0,1.0
40374,40374,52,admin_,married,university_degree,0.0,1.0
40375,40375,48,blue-collar,married,basic_9y,0.0,0.0
40376,40376,27,student,single,university_degree,0.0,1.0
40377,40377,34,admin_,married,university_degree,0.0,1.0
40378,40378,27,student,single,basic_9y,0.0,1.0
40379,40379,18,student,single,np.NaN,0.0,1.0
40380,40380,48,admin_,single,university_degree,0.0,1.0
40381,40381,47,admin_,married,university_degree,0.0,0.0
40382,40382,30,admin_,single,university_degree,0.0,1.0
40383,40383,18,student,single,np.NaN,0.0,1.0
40384,40384,44,services,divorced,basic_6y,0.0,1.0
40385,40385,30,blue-collar,single,professional_course,0.0,0.0
40386,40386,46,admin_,single,high_school,0.0,0.0
40387,40387,41,admin_,divorced,high_school,0.0,1.0
40388,40388,46,admin_,single,high_school,0.0,0.0
40389,40389,26,unemployed,single,university_degree,0.0,1.0
40390,40390,46,technician,married,professional_course,0.0,0.0
40391,40391,26,unemployed,single,university_degree,0.0,1.0
40392,40392,48,admin_,divorced,university_degree,0.0,0.0
40393,40393,71,blue-collar,divorced,basic_4y,,0.0
40394,40394,41,admin_,divorced,high_school,0.0,
40395,40395,48,admin_,divorced,university_degree,0.0,0.0
40396,40396,44,admin_,single,university_degree,0.0,0.0
40397,40397,27,technician,single,university_degree,0.0,1.0
40398,40398,47,admin_,married,high_school,0.0,0.0
40399,40399,31,student,single,np.NaN,0.0,1.0
40400,40400,77,retired,married,basic_4y,0.0,0.0
40401,40401,31,student,single,np.NaN,0.0,1.0
40402,40402,41,entrepreneur,married,university_degree,0.0,1.0
40403,40403,30,student,single,high_school,0.0,0.0
40404,40404,41,entrepreneur,married,university_degree,0.0,1.0
40405,40405,71,retired,married,university_degree,0.0,1.0
40406,40406,37,management,married,high_school,0.0,1.0
40407,40407,46,technician,married,professional_course,0.0,1.0
40408,40408,63,retired,married,basic_4y,0.0,0.0
40409,40409,41,admin_,divorced,high_school,0.0,1.0
40410,40410,25,admin_,single,university_degree,0.0,0.0
40411,40411,45,admin_,married,university_degree,0.0,0.0
40412,40412,60,housemaid,married,basic_4y,0.0,0.0
40413,40413,59,retired,married,professional_course,0.0,1.0
40414,40414,72,housemaid,married,basic_6y,,1.0
40415,40415,32,entrepreneur,single,professional_course,0.0,1.0
40416,40416,41,admin_,divorced,high_school,0.0,1.0
40417,40417,27,admin_,single,university_degree,0.0,0.0
40418,40418,59,retired,married,professional_course,0.0,0.0
40419,40419,41,admin_,divorced,high_school,0.0,1.0
40420,40420,41,admin_,divorced,high_school,0.0,1.0
40421,40421,77,management,married,np.NaN,0.0,1.0
40422,40422,41,technician,divorced,university_degree,0.0,1.0
40423,40423,41,technician,divorced,university_degree,0.0,1.0
40424,40424,27,admin_,single,university_degree,0.0,1.0
40425,40425,24,admin_,single,university_degree,0.0,1.0
40426,40426,24,admin_,single,university_degree,0.0,0.0
40427,40427,64,retired,married,basic_4y,0.0,
40428,40428,64,unknown,married,np.NaN,0.0,1.0
40429,40429,30,technician,single,professional_course,0.0,0.0
40430,40430,30,self-employed,single,university_degree,0.0,
40431,40431,26,services,single,high_school,0.0,0.0
40432,40432,30,self-employed,single,university_degree,0.0,0.0
40433,40433,26,admin_,single,university_degree,0.0,0.0
40434,40434,47,management,married,university_degree,0.0,1.0
40435,40435,35,unemployed,married,high_school,0.0,1.0
40436,40436,47,management,married,university_degree,0.0,1.0
40437,40437,73,retired,divorced,basic_4y,,1.0
40438,40438,56,blue-collar,divorced,basic_4y,0.0,1.0
40439,40439,29,services,single,university_degree,0.0,0.0
40440,40440,58,technician,married,basic_9y,0.0,1.0
40441,40441,26,admin_,single,university_degree,0.0,0.0
40442,40442,26,admin_,single,university_degree,0.0,0.0
40443,40443,53,management,married,university_degree,0.0,1.0
40444,40444,55,housemaid,single,university_degree,0.0,1.0
40445,40445,73,retired,divorced,basic_4y,,1.0
40446,40446,55,admin_,divorced,high_school,0.0,0.0
40447,40447,25,unemployed,single,high_school,0.0,0.0
40448,40448,58,management,married,university_degree,0.0,0.0
40449,40449,34,blue-collar,married,basic_9y,0.0,0.0
40450,40450,92,retired,married,np.NaN,0.0,0.0
40451,40451,19,student,single,np.NaN,0.0,0.0
40452,40452,50,admin_,single,university_degree,0.0,0.0
40453,40453,22,technician,single,professional_course,0.0,1.0
40454,40454,65,retired,married,professional_course,0.0,1.0
40455,40455,34,admin_,single,high_school,0.0,1.0
40456,40456,37,management,married,university_degree,0.0,1.0
40457,40457,31,admin_,married,university_degree,0.0,0.0
40458,40458,70,retired,married,basic_4y,0.0,1.0
40459,40459,25,technician,single,university_degree,0.0,1.0
40460,40460,31,admin_,married,university_degree,0.0,0.0
40461,40461,55,admin_,divorced,high_school,0.0,1.0
40462,40462,65,retired,married,professional_course,0.0,1.0
40463,40463,43,technician,married,high_school,0.0,1.0
40464,40464,31,services,single,high_school,0.0,1.0
40465,40465,61,admin_,married,university_degree,0.0,1.0
40466,40466,26,student,single,high_school,0.0,1.0
40467,40467,51,blue-collar,married,basic_9y,0.0,1.0
40468,40468,77,retired,married,np.NaN,0.0,0.0
40469,40469,92,retired,married,np.NaN,0.0,0.0
40470,40470,75,retired,married,basic_4y,0.0,0.0
40471,40471,59,admin_,married,university_degree,0.0,1.0
40472,40472,35,admin_,married,university_degree,0.0,1.0
40473,40473,66,admin_,divorced,university_degree,0.0,1.0
40474,40474,35,admin_,married,university_degree,0.0,1.0
40475,40475,41,admin_,married,university_degree,0.0,1.0
40476,40476,42,technician,married,professional_course,0.0,0.0
40477,40477,71,admin_,married,basic_4y,0.0,1.0
40478,40478,67,housemaid,divorced,professional_course,0.0,0.0
40479,40479,60,blue-collar,married,basic_4y,0.0,1.0
40480,40480,52,management,married,university_degree,0.0,1.0
40481,40481,70,technician,married,np.NaN,0.0,0.0
40482,40482,33,admin_,married,university_degree,0.0,0.0
40483,40483,51,technician,married,professional_course,0.0,1.0
40484,40484,76,retired,married,university_degree,0.0,1.0
40485,40485,27,admin_,married,university_degree,0.0,0.0
40486,40486,60,blue-collar,married,basic_4y,0.0,1.0
40487,40487,33,admin_,married,university_degree,0.0,1.0
40488,40488,76,retired,married,university_degree,0.0,0.0
40489,40489,30,admin_,single,high_school,0.0,0.0
40490,40490,33,management,married,university_degree,0.0,0.0
40491,40491,52,management,married,university_degree,0.0,
40492,40492,42,blue-collar,married,basic_9y,0.0,1.0
40493,40493,25,student,single,high_school,0.0,1.0
40494,40494,48,self-employed,divorced,university_degree,0.0,0.0
40495,40495,38,entrepreneur,married,university_degree,0.0,1.0
40496,40496,39,services,single,high_school,0.0,1.0
40497,40497,40,management,divorced,university_degree,0.0,0.0
40498,40498,36,services,single,university_degree,0.0,0.0
40499,40499,30,admin_,single,university_degree,0.0,0.0
40500,40500,32,admin_,married,university_degree,0.0,0.0
40501,40501,48,self-employed,divorced,university_degree,0.0,0.0
40502,40502,28,admin_,married,university_degree,0.0,0.0
40503,40503,39,blue-collar,single,basic_4y,0.0,1.0
40504,40504,42,technician,married,university_degree,0.0,0.0
40505,40505,35,management,married,university_degree,0.0,0.0
40506,40506,31,admin_,married,professional_course,0.0,0.0
40507,40507,60,retired,married,basic_4y,0.0,0.0
40508,40508,34,technician,single,basic_9y,0.0,1.0
40509,40509,31,admin_,single,university_degree,0.0,1.0
40510,40510,34,technician,single,basic_9y,0.0,0.0
40511,40511,45,technician,married,university_degree,0.0,0.0
40512,40512,34,technician,single,basic_9y,0.0,0.0
40513,40513,44,retired,single,high_school,0.0,0.0
40514,40514,33,student,married,professional_course,0.0,1.0
40515,40515,45,admin_,divorced,basic_9y,0.0,1.0
40516,40516,34,entrepreneur,married,professional_course,0.0,0.0
40517,40517,58,self-employed,married,university_degree,0.0,0.0
40518,40518,26,student,single,high_school,0.0,0.0
40519,40519,54,management,married,high_school,0.0,0.0
40520,40520,36,admin_,married,university_degree,0.0,0.0
40521,40521,40,admin_,married,high_school,0.0,1.0
40522,40522,39,admin_,single,university_degree,0.0,1.0
40523,40523,33,admin_,divorced,high_school,0.0,0.0
40524,40524,34,admin_,single,high_school,0.0,
40525,40525,29,services,single,university_degree,0.0,1.0
40526,40526,49,admin_,married,university_degree,0.0,1.0
40527,40527,45,self-employed,divorced,professional_course,0.0,1.0
40528,40528,30,admin_,single,professional_course,0.0,0.0
40529,40529,72,retired,divorced,university_degree,0.0,0.0
40530,40530,26,blue-collar,married,professional_course,0.0,
40531,40531,33,unemployed,single,basic_9y,0.0,1.0
40532,40532,22,student,single,basic_9y,0.0,0.0
40533,40533,28,student,single,university_degree,0.0,1.0
40534,40534,30,technician,married,professional_course,0.0,0.0
40535,40535,35,entrepreneur,married,basic_9y,0.0,1.0
40536,40536,58,blue-collar,married,high_school,0.0,1.0
40537,40537,27,admin_,single,high_school,0.0,0.0
40538,40538,49,management,divorced,university_degree,0.0,1.0
40539,40539,21,services,single,np.NaN,0.0,1.0
40540,40540,27,admin_,married,high_school,0.0,1.0
40541,40541,30,admin_,single,university_degree,0.0,1.0
40542,40542,30,admin_,single,university_degree,0.0,0.0
40543,40543,19,student,single,high_school,0.0,
40544,40544,33,blue-collar,married,professional_course,0.0,1.0
40545,40545,31,admin_,single,high_school,0.0,0.0
40546,40546,76,retired,divorced,basic_4y,0.0,0.0
40547,40547,60,retired,married,high_school,0.0,1.0
40548,40548,56,retired,married,university_degree,0.0,0.0
40549,40549,58,retired,divorced,basic_4y,0.0,0.0
40550,40550,34,blue-collar,married,basic_9y,0.0,1.0
40551,40551,44,admin_,single,high_school,0.0,1.0
40552,40552,27,admin_,married,university_degree,0.0,1.0
40553,40553,64,retired,married,professional_course,0.0,1.0
40554,40554,72,retired,married,professional_course,0.0,0.0
40555,40555,34,admin_,married,university_degree,0.0,1.0
40556,40556,69,retired,married,high_school,0.0,1.0
40557,40557,33,technician,married,professional_course,0.0,1.0
40558,40558,37,admin_,married,university_degree,0.0,1.0
40559,40559,24,student,single,np.NaN,0.0,1.0
40560,40560,24,student,single,np.NaN,0.0,1.0
40561,40561,60,admin_,divorced,professional_course,0.0,1.0
40562,40562,71,retired,married,high_school,0.0,0.0
40563,40563,59,admin_,married,university_degree,0.0,0.0
40564,40564,45,blue-collar,single,high_school,0.0,1.0
40565,40565,24,student,single,np.NaN,0.0,1.0
40566,40566,24,student,single,np.NaN,0.0,1.0
40567,40567,37,admin_,married,university_degree,0.0,0.0
40568,40568,70,retired,divorced,professional_course,0.0,1.0
40569,40569,34,admin_,married,university_degree,0.0,1.0
40570,40570,29,self-employed,single,university_degree,0.0,1.0
40571,40571,24,student,single,np.NaN,0.0,1.0
40572,40572,37,admin_,married,university_degree,0.0,0.0
40573,40573,22,student,single,high_school,0.0,0.0
40574,40574,45,management,married,university_degree,0.0,0.0
40575,40575,81,retired,divorced,basic_4y,0.0,0.0
40576,40576,33,technician,single,professional_course,0.0,0.0
40577,40577,71,retired,married,high_school,0.0,1.0
40578,40578,30,management,married,university_degree,0.0,1.0
40579,40579,35,services,married,university_degree,0.0,1.0
40580,40580,58,retired,married,basic_4y,0.0,1.0
40581,40581,44,blue-collar,married,basic_6y,0.0,1.0
40582,40582,26,admin_,single,university_degree,0.0,1.0
40583,40583,47,management,married,university_degree,0.0,1.0
40584,40584,55,management,divorced,university_degree,0.0,1.0
40585,40585,39,management,married,university_degree,0.0,1.0
40586,40586,60,retired,married,university_degree,0.0,0.0
40587,40587,32,services,single,university_degree,0.0,0.0
40588,40588,38,technician,married,university_degree,0.0,1.0
40589,40589,47,management,married,university_degree,0.0,0.0
40590,40590,57,admin_,married,basic_9y,0.0,0.0
40591,40591,51,technician,married,university_degree,0.0,1.0
40592,40592,78,retired,divorced,high_school,0.0,0.0
40593,40593,32,admin_,single,university_degree,0.0,0.0
40594,40594,60,retired,married,university_degree,0.0,0.0
40595,40595,32,services,single,university_degree,0.0,1.0
40596,40596,32,admin_,single,university_degree,0.0,1.0
40597,40597,39,management,married,university_degree,0.0,1.0
40598,40598,43,unemployed,married,basic_9y,0.0,0.0
40599,40599,67,retired,married,professional_course,0.0,0.0
40600,40600,49,admin_,married,university_degree,0.0,0.0
40601,40601,57,management,married,university_degree,0.0,0.0
40602,40602,59,services,married,professional_course,0.0,1.0
40603,40603,51,unemployed,married,high_school,0.0,1.0
40604,40604,31,admin_,single,high_school,0.0,0.0
40605,40605,34,technician,married,professional_course,0.0,1.0
40606,40606,30,technician,single,professional_course,0.0,1.0
40607,40607,34,technician,married,professional_course,0.0,
40608,40608,51,unemployed,married,high_school,0.0,
40609,40609,46,admin_,married,basic_9y,0.0,
40610,40610,30,admin_,single,high_school,0.0,0.0
40611,40611,75,retired,married,basic_9y,0.0,0.0
40612,40612,51,technician,married,professional_course,0.0,1.0
40613,40613,28,admin_,single,university_degree,0.0,1.0
40614,40614,25,student,single,university_degree,0.0,1.0
40615,40615,34,unemployed,married,university_degree,0.0,0.0
40616,40616,22,admin_,single,university_degree,0.0,1.0
40617,40617,33,admin_,married,university_degree,0.0,0.0
40618,40618,20,blue-collar,single,basic_4y,0.0,0.0
40619,40619,43,entrepreneur,married,university_degree,0.0,0.0
40620,40620,58,entrepreneur,married,high_school,0.0,0.0
40621,40621,88,retired,married,basic_4y,0.0,0.0
40622,40622,58,entrepreneur,married,high_school,0.0,1.0
40623,40623,34,services,divorced,high_school,0.0,1.0
40624,40624,76,retired,married,basic_4y,0.0,1.0
40625,40625,34,unemployed,married,university_degree,0.0,1.0
40626,40626,35,admin_,married,high_school,0.0,0.0
40627,40627,32,admin_,married,high_school,0.0,
40628,40628,34,admin_,married,university_degree,0.0,0.0
40629,40629,27,services,single,high_school,0.0,0.0
40630,40630,34,admin_,married,university_degree,0.0,1.0
40631,40631,88,retired,married,basic_4y,0.0,1.0
40632,40632,30,services,single,university_degree,0.0,1.0
40633,40633,47,technician,married,basic_6y,0.0,0.0
40634,40634,24,blue-collar,single,high_school,0.0,1.0
40635,40635,39,blue-collar,married,basic_9y,0.0,1.0
40636,40636,88,retired,married,basic_4y,0.0,0.0
40637,40637,66,retired,married,np.NaN,0.0,0.0
40638,40638,85,retired,married,basic_4y,0.0,0.0
40639,40639,89,retired,divorced,basic_4y,0.0,1.0
40640,40640,48,services,married,high_school,0.0,0.0
40641,40641,36,admin_,married,university_degree,0.0,1.0
40642,40642,66,retired,married,np.NaN,0.0,1.0
40643,40643,26,admin_,single,university_degree,0.0,1.0
40644,40644,36,management,divorced,university_degree,0.0,0.0
40645,40645,36,management,divorced,university_degree,0.0,1.0
40646,40646,35,self-employed,single,university_degree,0.0,1.0
40647,40647,26,admin_,single,university_degree,0.0,1.0
40648,40648,26,admin_,single,university_degree,0.0,1.0
40649,40649,39,entrepreneur,married,university_degree,0.0,1.0
40650,40650,66,retired,married,np.NaN,0.0,0.0
40651,40651,86,retired,married,basic_4y,0.0,1.0
40652,40652,42,admin_,single,high_school,0.0,0.0
40653,40653,44,management,married,university_degree,0.0,0.0
40654,40654,45,unemployed,married,high_school,0.0,0.0
40655,40655,38,management,married,university_degree,0.0,0.0
40656,40656,67,unknown,divorced,np.NaN,,1.0
40657,40657,44,management,married,university_degree,0.0,0.0
40658,40658,30,management,married,university_degree,0.0,
40659,40659,46,services,married,university_degree,0.0,1.0
40660,40660,32,blue-collar,married,basic_4y,0.0,0.0
40661,40661,31,student,single,np.NaN,0.0,
40662,40662,27,student,divorced,np.NaN,0.0,0.0
40663,40663,28,management,single,university_degree,0.0,1.0
40664,40664,32,blue-collar,married,basic_4y,0.0,0.0
40665,40665,45,unemployed,married,high_school,0.0,0.0
40666,40666,26,admin_,single,university_degree,0.0,1.0
40667,40667,80,retired,divorced,basic_4y,0.0,1.0
40668,40668,38,technician,single,professional_course,0.0,1.0
40669,40669,83,retired,divorced,basic_4y,0.0,1.0
40670,40670,29,admin_,single,high_school,0.0,1.0
40671,40671,60,admin_,married,professional_course,0.0,1.0
40672,40672,45,unemployed,married,professional_course,,0.0
40673,40673,45,unemployed,married,professional_course,,0.0
40674,40674,27,technician,single,university_degree,0.0,1.0
40675,40675,27,technician,single,university_degree,0.0,1.0
40676,40676,38,technician,single,professional_course,0.0,0.0
40677,40677,33,admin_,married,high_school,0.0,1.0
40678,40678,58,technician,married,professional_course,0.0,1.0
40679,40679,37,admin_,single,university_degree,0.0,0.0
40680,40680,33,admin_,single,university_degree,0.0,1.0
40681,40681,65,technician,married,professional_course,0.0,0.0
40682,40682,26,technician,single,basic_9y,0.0,1.0
40683,40683,34,admin_,single,high_school,0.0,0.0
40684,40684,27,admin_,single,university_degree,0.0,0.0
40685,40685,38,technician,single,professional_course,0.0,1.0
40686,40686,83,retired,divorced,basic_4y,0.0,0.0
40687,40687,38,services,single,high_school,0.0,1.0
40688,40688,24,technician,single,professional_course,0.0,1.0
40689,40689,29,admin_,single,university_degree,0.0,0.0
40690,40690,64,retired,divorced,basic_4y,0.0,1.0
40691,40691,29,technician,single,professional_course,0.0,
40692,40692,38,services,single,high_school,0.0,0.0
40693,40693,28,services,single,high_school,0.0,1.0
40694,40694,31,student,single,np.NaN,0.0,1.0
40695,40695,32,technician,married,university_degree,0.0,0.0
40696,40696,27,management,single,university_degree,0.0,0.0
40697,40697,69,retired,married,basic_4y,0.0,0.0
40698,40698,29,technician,single,professional_course,0.0,1.0
40699,40699,23,student,single,basic_9y,0.0,1.0
40700,40700,23,student,single,basic_9y,0.0,1.0
40701,40701,29,technician,single,professional_course,0.0,0.0
40702,40702,82,retired,married,university_degree,,0.0
40703,40703,71,retired,married,high_school,0.0,0.0
40704,40704,33,services,married,professional_course,0.0,0.0
40705,40705,31,blue-collar,single,basic_9y,0.0,1.0
40706,40706,31,services,single,high_school,0.0,0.0
40707,40707,27,admin_,single,university_degree,0.0,1.0
40708,40708,50,housemaid,divorced,basic_4y,0.0,0.0
40709,40709,57,admin_,divorced,high_school,0.0,0.0
